customer_id,event_date,event_type,event_id,order_value,ticket_category
SC-100881,2022-06-02,login,E-7486172,,
SC-100881,2022-03-03,email_open,E-4712961,,
SC-100881,2022-07-29,page_view,E-8267629,,
SC-100881,2022-02-11,support_ticket,E-8630564,,billing
SC-100881,2023-11-12,login,E-8059113,,
SC-100881,2022-05-19,login,E-7022964,,
SC-100881,2023-04-30,login,E-4066180,,
SC-100881,2023-10-08,login,E-5591969,,
SC-100881,2023-01-30,order,E-9349458,33.65,
SC-100881,2023-09-30,order,E-7970918,52.15,
SC-100881,2022-09-26,page_view,E-5442756,,
SC-100881,2023-04-20,email_open,E-7263594,,
SC-100881,2022-07-27,login,E-6397627,,
SC-100881,2022-01-27,login,E-6600032,,
SC-100881,2023-06-10,login,E-9397207,,
SC-100881,2023-07-15,login,E-9998922,,
SC-100881,2022-05-25,page_view,E-1018014,,
SC-100881,2022-11-04,login,E-6857722,,
SC-100881,2022-02-28,page_view,E-7297630,,
SC-100881,2022-07-13,page_view,E-1918951,,
SC-100881,2023-01-07,page_view,E-6947117,,
SC-100881,2023-12-01,login,E-9677829,,
SC-100881,2022-09-05,email_open,E-2127968,,
SC-100881,2022-06-26,login,E-4684764,,
SC-100881,2024-01-11,login,E-4366739,,
SC-100881,2022-04-04,support_ticket,E-6815534,,account
SC-100881,2022-06-22,email_open,E-5519435,,
SC-100881,2022-10-19,support_ticket,E-9984953,,billing
SC-100881,2022-10-20,order,E-3080009,37.07,
SC-100881,2022-01-10,email_open,E-7640077,,
SC-100881,2023-12-21,login,E-5970269,,
SC-100881,2022-06-27,page_view,E-5188873,,
SC-100881,2023-08-20,login,E-2171620,,
SC-100881,2022-07-25,login,E-9977110,,
SC-100881,2023-03-23,order,E-9278246,30.21,
SC-100881,2022-08-28,email_open,E-7657143,,
SC-100881,2022-10-24,page_view,E-8993831,,
SC-100881,2023-10-22,login,E-6958869,,
SC-100881,2022-01-23,order,E-6834142,40.37,
SC-100881,2023-08-13,email_open,E-7323649,,
SC-100881,2022-09-14,login,E-6311452,,
SC-100881,2022-04-03,page_view,E-1842426,,
SC-100881,2022-06-30,login,E-9940041,,
SC-100881,2024-01-04,login,E-6223530,,
SC-100881,2022-04-01,login,E-1937132,,
SC-100881,2023-07-19,login,E-8150015,,
SC-100881,2022-02-09,login,E-9416963,,
SC-100881,2023-01-06,page_view,E-2053778,,
SC-100881,2024-01-06,page_view,E-1967325,,
SC-100881,2023-11-07,email_open,E-7260485,,
SC-100881,2022-06-18,page_view,E-5453546,,
SC-100881,2022-12-29,page_view,E-3372277,,
SC-100881,2023-05-05,page_view,E-3860307,,
SC-100881,2023-08-09,login,E-8841644,,
SC-100881,2022-11-21,login,E-1337364,,
SC-100881,2023-08-20,email_open,E-2398613,,
SC-100881,2023-08-05,login,E-7000633,,
SC-100881,2022-03-04,login,E-8475692,,
SC-100881,2023-12-26,login,E-8599693,,
SC-100881,2022-01-28,login,E-2367766,,
SC-100881,2022-10-17,login,E-5237302,,
SC-100881,2023-05-05,page_view,E-7997840,,
SC-100881,2023-09-15,page_view,E-4390976,,
SC-100881,2022-09-16,page_view,E-1755360,,
SC-100882,2023-06-15,login,E-4153086,,
SC-100882,2023-06-27,login,E-4842714,,
SC-100882,2023-12-14,page_view,E-5573007,,
SC-100882,2024-01-12,support_ticket,E-4123278,,account
SC-100882,2023-11-07,login,E-6658851,,
SC-100882,2023-07-23,login,E-9190978,,
SC-100882,2024-01-10,page_view,E-2184499,,
SC-100882,2023-07-02,login,E-6488924,,
SC-100882,2023-08-15,page_view,E-7930040,,
SC-100882,2023-08-09,page_view,E-5267242,,
SC-100882,2023-09-05,support_ticket,E-1773030,,account
SC-100882,2023-05-26,login,E-9899828,,
SC-100882,2023-06-15,page_view,E-7793892,,
SC-100882,2023-10-12,login,E-8342699,,
SC-100882,2024-01-09,login,E-1789674,,
SC-100882,2023-10-23,support_ticket,E-9663352,,other
SC-100882,2023-06-15,order,E-6470528,77.0,
SC-100882,2023-12-10,page_view,E-4455477,,
SC-100882,2023-06-22,login,E-4477677,,
SC-100882,2023-07-15,email_open,E-6180548,,
SC-100882,2023-12-14,page_view,E-9289191,,
SC-100882,2023-08-09,support_ticket,E-6866466,,account
SC-100882,2023-11-29,page_view,E-8460379,,
SC-100882,2023-11-26,page_view,E-5572032,,
SC-100882,2023-07-22,order,E-3650716,38.63,
SC-100882,2023-07-30,page_view,E-5030072,,
SC-100882,2023-12-15,login,E-1261756,,
SC-100882,2023-09-29,page_view,E-6167519,,
SC-100882,2023-11-21,page_view,E-2083620,,
SC-100882,2023-08-25,page_view,E-7288303,,
SC-100882,2023-09-22,login,E-2324627,,
SC-100882,2023-06-10,login,E-5870217,,
SC-100883,2023-09-17,support_ticket,E-2164393,,product
SC-100883,2023-09-20,order,E-9081236,22.53,
SC-100883,2023-12-28,login,E-4325727,,
SC-100883,2024-01-03,page_view,E-2773421,,
SC-100883,2023-11-15,login,E-6383361,,
SC-100883,2023-09-11,page_view,E-4284906,,
SC-100883,2023-11-23,page_view,E-7467013,,
SC-100883,2023-11-14,page_view,E-5074676,,
SC-100883,2023-12-14,page_view,E-5893357,,
SC-100883,2023-11-11,page_view,E-2583410,,
SC-100883,2023-08-19,email_open,E-5352728,,
SC-100883,2023-09-13,support_ticket,E-4622702,,account
SC-100883,2023-12-01,email_open,E-6472306,,
SC-100883,2023-09-27,support_ticket,E-5727401,,other
SC-100883,2023-10-10,page_view,E-3681379,,
SC-100883,2023-08-29,email_open,E-8209594,,
SC-100883,2023-08-26,login,E-8105199,,
SC-100883,2023-08-26,page_view,E-3848328,,
SC-100883,2023-09-04,login,E-7675042,,
SC-100884,2023-07-12,page_view,E-7607791,,
SC-100884,2023-08-17,login,E-7765520,,
SC-100884,2023-12-11,login,E-6594198,,
SC-100884,2023-07-28,login,E-4738364,,
SC-100884,2023-12-31,page_view,E-7772430,,
SC-100884,2024-01-03,login,E-3942340,,
SC-100884,2023-08-27,page_view,E-1736796,,
SC-100884,2023-11-11,login,E-4869818,,
SC-100884,2023-07-27,page_view,E-4921593,,
SC-100884,2023-09-01,login,E-2229897,,
SC-100884,2023-07-16,email_open,E-6093852,,
SC-100884,2023-07-29,login,E-5702011,,
SC-100884,2023-09-18,order,E-9996636,34.08,
SC-100884,2023-12-04,login,E-7384763,,
SC-100884,2023-09-22,page_view,E-5319427,,
SC-100884,2023-11-26,page_view,E-1987033,,
SC-100884,2023-07-14,support_ticket,E-4940883,,product
SC-100884,2023-08-16,login,E-2826365,,
SC-100884,2023-12-11,page_view,E-8483392,,
SC-100884,2023-11-17,page_view,E-9843176,,
SC-100884,2023-12-07,login,E-6752054,,
SC-100884,2023-07-18,order,E-9080826,68.48,
SC-100884,2023-11-25,order,E-6094233,67.68,
SC-100884,2023-11-22,login,E-7762835,,
SC-100884,2023-12-18,login,E-3838798,,
SC-100884,2023-11-18,login,E-2594455,,
SC-100884,2024-01-04,page_view,E-4456344,,
SC-100885,2023-07-09,login,E-8240276,,
SC-100885,2023-11-17,email_open,E-6080356,,
SC-100885,2023-09-27,page_view,E-9370227,,
SC-100885,2023-12-12,support_ticket,E-3312607,,account
SC-100885,2023-10-05,login,E-5547352,,
SC-100885,2023-09-07,order,E-1857923,47.12,
SC-100885,2024-01-15,login,E-5216904,,
SC-100885,2023-09-22,support_ticket,E-4375650,,other
SC-100885,2023-08-01,login,E-2999612,,
SC-100885,2023-08-09,email_open,E-6031130,,
SC-100885,2023-07-21,login,E-5974994,,
SC-100885,2023-11-15,login,E-4900976,,
SC-100885,2023-07-19,page_view,E-8314682,,
SC-100886,2022-07-20,login,E-5073814,,
SC-100886,2023-11-21,login,E-2725897,,
SC-100886,2022-11-18,order,E-8670094,29.64,
SC-100886,2022-08-24,order,E-5449873,54.59,
SC-100886,2023-01-22,page_view,E-7622859,,
SC-100886,2022-12-27,page_view,E-2930452,,
SC-100886,2023-05-08,page_view,E-4239171,,
SC-100886,2023-07-20,order,E-9665855,53.88,
SC-100886,2024-01-10,support_ticket,E-4058340,,account
SC-100886,2023-01-11,login,E-1646601,,
SC-100886,2022-09-18,page_view,E-2352485,,
SC-100886,2023-09-09,login,E-9409645,,
SC-100886,2022-11-16,order,E-7781038,36.94,
SC-100886,2023-02-08,support_ticket,E-1483843,,account
SC-100886,2023-08-29,page_view,E-8614283,,
SC-100886,2023-07-27,email_open,E-1790832,,
SC-100886,2023-10-27,login,E-9385737,,
SC-100886,2022-08-08,page_view,E-6219357,,
SC-100886,2023-04-17,page_view,E-4172129,,
SC-100886,2022-08-23,login,E-8009004,,
SC-100886,2023-10-22,login,E-8419449,,
SC-100886,2022-09-09,page_view,E-3597749,,
SC-100886,2022-06-25,email_open,E-6119005,,
SC-100886,2023-01-22,login,E-5650663,,
SC-100886,2023-12-27,order,E-8826410,51.63,
SC-100886,2024-01-11,login,E-2646495,,
SC-100886,2022-09-16,page_view,E-6232852,,
SC-100886,2022-10-09,email_open,E-1556955,,
SC-100886,2023-11-14,page_view,E-9406986,,
SC-100886,2023-10-17,login,E-5985941,,
SC-100886,2023-04-07,page_view,E-1761913,,
SC-100886,2022-07-20,login,E-1394835,,
SC-100886,2023-05-08,email_open,E-8124997,,
SC-100886,2022-07-14,page_view,E-8617462,,
SC-100886,2022-10-06,page_view,E-5365679,,
SC-100886,2023-02-13,login,E-2014164,,
SC-100886,2023-01-10,login,E-9505252,,
SC-100886,2022-11-23,support_ticket,E-2691663,,product
SC-100886,2022-07-07,login,E-1868779,,
SC-100886,2023-02-23,email_open,E-6802734,,
SC-100886,2023-03-19,login,E-7411132,,
SC-100886,2023-03-10,login,E-6767328,,
SC-100886,2023-06-25,login,E-3950355,,
SC-100886,2023-08-28,support_ticket,E-8491281,,account
SC-100886,2022-07-12,page_view,E-2430477,,
SC-100886,2023-10-31,order,E-8898963,62.02,
SC-100886,2022-08-31,page_view,E-2473777,,
SC-100886,2023-03-03,page_view,E-8841207,,
SC-100886,2023-11-27,page_view,E-1071377,,
SC-100886,2023-10-13,page_view,E-5491736,,
SC-100886,2023-07-19,login,E-2473725,,
SC-100886,2023-06-02,order,E-7691686,40.62,
SC-100886,2022-08-12,login,E-3885178,,
SC-100886,2023-11-03,page_view,E-7201654,,
SC-100886,2023-09-21,login,E-7559012,,
SC-100886,2023-06-04,login,E-4376193,,
SC-100886,2022-11-18,login,E-8818547,,
SC-100886,2023-06-15,login,E-7825804,,
SC-100886,2023-09-27,login,E-1962858,,
SC-100886,2022-11-16,login,E-6578363,,
SC-100886,2023-01-31,login,E-4812258,,
SC-100886,2022-08-30,page_view,E-4606126,,
SC-100886,2023-07-05,page_view,E-8332672,,
SC-100886,2023-01-13,login,E-9961351,,
SC-100886,2022-10-12,support_ticket,E-7348131,,other
SC-100886,2023-07-22,order,E-3071128,30.34,
SC-100886,2022-07-10,login,E-3557654,,
SC-100886,2022-12-31,page_view,E-4470257,,
SC-100886,2023-11-05,page_view,E-5237597,,
SC-100886,2023-11-11,page_view,E-9334100,,
SC-100886,2022-08-31,support_ticket,E-5502193,,shipping
SC-100887,2022-04-06,email_open,E-1357537,,
SC-100887,2023-10-30,email_open,E-1353697,,
SC-100887,2023-11-19,support_ticket,E-3056113,,product
SC-100887,2022-02-26,page_view,E-7634883,,
SC-100887,2022-11-20,page_view,E-8432994,,
SC-100887,2023-12-08,page_view,E-4408132,,
SC-100887,2023-03-27,page_view,E-2003417,,
SC-100887,2022-02-01,page_view,E-5112717,,
SC-100887,2022-07-12,login,E-9543843,,
SC-100887,2023-08-11,page_view,E-9890438,,
SC-100887,2023-09-19,login,E-5440629,,
SC-100887,2023-01-24,login,E-3390843,,
SC-100887,2022-07-30,page_view,E-1863516,,
SC-100887,2022-03-03,login,E-9752603,,
SC-100887,2023-03-11,login,E-4356739,,
SC-100887,2023-02-13,login,E-3481600,,
SC-100887,2023-04-18,page_view,E-3472990,,
SC-100887,2022-01-24,page_view,E-3901519,,
SC-100887,2022-01-14,page_view,E-9431966,,
SC-100887,2022-12-20,login,E-3498766,,
SC-100887,2023-09-01,login,E-8809117,,
SC-100887,2023-09-15,page_view,E-2367114,,
SC-100887,2022-10-15,login,E-9498161,,
SC-100887,2023-02-17,email_open,E-5118074,,
SC-100887,2023-09-04,page_view,E-5394157,,
SC-100887,2023-02-11,page_view,E-1131892,,
SC-100887,2023-02-11,support_ticket,E-7896026,,account
SC-100887,2023-12-04,page_view,E-2263530,,
SC-100887,2023-09-12,order,E-1537579,77.08,
SC-100887,2022-09-09,support_ticket,E-3827543,,other
SC-100887,2024-01-03,page_view,E-3994360,,
SC-100887,2022-05-21,login,E-5479854,,
SC-100887,2022-09-11,page_view,E-8597636,,
SC-100887,2022-08-12,page_view,E-5728920,,
SC-100887,2023-12-08,login,E-7257442,,
SC-100887,2023-04-18,page_view,E-5364935,,
SC-100887,2022-03-02,login,E-8593810,,
SC-100887,2022-01-30,page_view,E-5205760,,
SC-100887,2023-05-20,login,E-2300150,,
SC-100887,2022-04-21,login,E-5509774,,
SC-100887,2023-11-29,email_open,E-2468911,,
SC-100887,2022-11-22,login,E-3243931,,
SC-100887,2023-06-20,login,E-2787771,,
SC-100887,2022-01-10,page_view,E-5171080,,
SC-100887,2022-01-28,login,E-2486396,,
SC-100887,2023-08-17,login,E-7420138,,
SC-100887,2023-05-23,page_view,E-2398419,,
SC-100887,2022-03-09,order,E-2987812,41.27,
SC-100887,2022-10-08,login,E-4299351,,
SC-100887,2023-11-03,page_view,E-2075985,,
SC-100887,2022-02-19,login,E-7018308,,
SC-100887,2023-07-27,page_view,E-8091211,,
SC-100887,2023-03-07,page_view,E-9070165,,
SC-100887,2022-07-22,login,E-4333547,,
SC-100887,2022-09-13,login,E-5238774,,
SC-100887,2022-07-06,login,E-6727611,,
SC-100887,2022-08-10,login,E-3568856,,
SC-100887,2022-11-02,login,E-3650958,,
SC-100887,2022-08-09,page_view,E-3847086,,
SC-100887,2022-02-01,page_view,E-2099344,,
SC-100887,2023-02-20,login,E-7749009,,
SC-100887,2022-12-12,login,E-4966619,,
SC-100887,2023-07-02,login,E-9184042,,
SC-100887,2023-05-18,order,E-8914977,52.78,
SC-100887,2022-10-28,page_view,E-2349923,,
SC-100887,2022-10-20,order,E-2206623,42.41,
SC-100887,2023-12-14,page_view,E-6216443,,
SC-100887,2023-07-09,login,E-7289385,,
SC-100887,2023-12-12,page_view,E-7163776,,
SC-100887,2023-06-23,support_ticket,E-8197058,,account
SC-100887,2023-07-20,support_ticket,E-8323978,,other
SC-100887,2022-07-17,page_view,E-8193050,,
SC-100887,2023-10-01,page_view,E-4718423,,
SC-100887,2023-10-29,page_view,E-8464509,,
SC-100887,2022-06-25,login,E-9504514,,
SC-100887,2022-09-07,page_view,E-9497388,,
SC-100887,2023-04-25,page_view,E-4242917,,
SC-100887,2022-12-10,login,E-3055981,,
SC-100887,2023-09-07,support_ticket,E-6884409,,shipping
SC-100887,2022-01-06,page_view,E-6690148,,
SC-100887,2023-08-15,email_open,E-4292162,,
SC-100887,2023-05-20,page_view,E-4329313,,
SC-100887,2022-07-10,page_view,E-7907785,,
SC-100887,2022-05-26,order,E-1044824,33.13,
SC-100887,2023-06-22,page_view,E-7013711,,
SC-100887,2022-11-29,login,E-2198145,,
SC-100887,2023-07-09,login,E-5401595,,
SC-100887,2023-12-11,page_view,E-3220755,,
SC-100887,2022-05-25,login,E-2923139,,
SC-100887,2023-12-04,login,E-8286389,,
SC-100887,2023-01-18,page_view,E-7968588,,
SC-100887,2023-07-18,login,E-7187234,,
SC-100887,2022-12-12,login,E-6004076,,
SC-100887,2022-10-08,login,E-5480464,,
SC-100887,2022-12-31,page_view,E-3405334,,
SC-100887,2022-11-20,support_ticket,E-4591032,,shipping
SC-100887,2022-04-26,support_ticket,E-1493799,,product
SC-100887,2022-08-05,login,E-7671039,,
SC-100887,2023-09-28,email_open,E-6176332,,
SC-100887,2022-04-28,login,E-1161980,,
SC-100887,2023-08-13,login,E-2130675,,
SC-100888,2023-11-01,page_view,E-5523388,,
SC-100888,2023-07-23,email_open,E-5526444,,
SC-100888,2023-09-09,login,E-9956541,,
SC-100888,2023-10-04,login,E-2410809,,
SC-100888,2023-11-26,page_view,E-9101276,,
SC-100888,2023-08-28,order,E-3355696,28.31,
SC-100888,2023-09-15,email_open,E-3539239,,
SC-100888,2023-11-03,email_open,E-7204809,,
SC-100888,2023-11-20,order,E-9648772,53.37,
SC-100888,2023-12-02,order,E-4874868,37.71,
SC-100888,2023-12-07,login,E-9827601,,
SC-100888,2023-09-07,email_open,E-9120499,,
SC-100888,2023-12-04,login,E-5745228,,
SC-100888,2024-01-14,login,E-1970619,,
SC-100888,2023-11-19,page_view,E-5246936,,
SC-100888,2023-09-05,login,E-3687705,,
SC-100888,2023-10-26,page_view,E-5596159,,
SC-100888,2023-12-08,login,E-3819238,,
SC-100888,2023-12-26,login,E-6783855,,
SC-100888,2023-09-04,page_view,E-5617383,,
SC-100888,2023-08-23,page_view,E-9602377,,
SC-100888,2023-09-16,order,E-6967903,51.43,
SC-100888,2023-11-30,page_view,E-7929636,,
SC-100888,2023-07-21,page_view,E-1796349,,
SC-100888,2023-07-25,page_view,E-7230887,,
SC-100888,2023-09-21,email_open,E-2209779,,
SC-100889,2023-11-11,login,E-5171217,,
SC-100889,2023-03-21,login,E-8727358,,
SC-100889,2023-06-19,login,E-2353074,,
SC-100889,2023-03-31,email_open,E-1373510,,
SC-100889,2023-07-03,page_view,E-3300826,,
SC-100889,2023-05-26,page_view,E-2083780,,
SC-100889,2023-08-13,page_view,E-5298702,,
SC-100889,2023-04-29,page_view,E-9365961,,
SC-100889,2023-06-20,order,E-4090993,74.02,
SC-100889,2023-06-24,page_view,E-8566194,,
SC-100889,2024-01-04,support_ticket,E-6551608,,other
SC-100889,2023-04-10,login,E-2957418,,
SC-100889,2023-08-12,login,E-2179642,,
SC-100889,2023-06-29,page_view,E-4486818,,
SC-100889,2023-12-03,login,E-4988268,,
SC-100889,2023-07-24,support_ticket,E-1033549,,billing
SC-100889,2023-11-20,order,E-8718387,22.17,
SC-100889,2023-04-06,email_open,E-5805895,,
SC-100889,2023-01-10,login,E-8935132,,
SC-100889,2023-06-10,page_view,E-9580055,,
SC-100889,2023-03-19,login,E-8620770,,
SC-100889,2023-07-30,order,E-4747272,57.93,
SC-100889,2023-12-18,page_view,E-6091278,,
SC-100889,2023-01-05,login,E-5376748,,
SC-100889,2023-01-26,email_open,E-3887724,,
SC-100889,2022-12-10,login,E-2552150,,
SC-100889,2023-06-13,support_ticket,E-9555972,,other
SC-100889,2023-03-17,page_view,E-4505974,,
SC-100889,2023-01-14,page_view,E-3681515,,
SC-100889,2023-07-13,page_view,E-4103470,,
SC-100889,2023-05-10,page_view,E-7770829,,
SC-100889,2023-05-16,login,E-5901457,,
SC-100889,2023-02-15,order,E-9035410,59.83,
SC-100889,2023-09-11,login,E-7315667,,
SC-100889,2023-07-05,login,E-3330220,,
SC-100889,2023-07-25,login,E-5648726,,
SC-100889,2023-06-13,page_view,E-5860276,,
SC-100889,2022-12-10,login,E-9288220,,
SC-100889,2023-01-22,login,E-3880060,,
SC-100889,2023-04-03,login,E-2034622,,
SC-100889,2023-05-23,page_view,E-2701082,,
SC-100889,2023-08-10,order,E-2200829,27.96,
SC-100889,2023-04-24,login,E-8548397,,
SC-100889,2022-11-23,order,E-8080476,40.35,
SC-100889,2023-08-10,email_open,E-2129497,,
SC-100889,2023-01-12,page_view,E-1741029,,
SC-100889,2023-01-16,login,E-1555772,,
SC-100889,2023-12-09,login,E-7708060,,
SC-100889,2023-12-23,page_view,E-6167388,,
SC-100889,2023-04-07,login,E-1702625,,
SC-100889,2023-03-30,login,E-8843935,,
SC-100889,2024-01-04,order,E-3222635,57.99,
SC-100890,2023-09-21,order,E-1090917,101.94,
SC-100890,2023-12-04,support_ticket,E-7117897,,billing
SC-100890,2023-12-22,order,E-1920594,31.56,
SC-100890,2023-10-16,order,E-8161296,40.38,
SC-100890,2023-09-29,page_view,E-1389725,,
SC-100890,2023-11-19,page_view,E-6596589,,
SC-100890,2023-10-25,page_view,E-5151536,,
SC-100890,2023-12-07,login,E-6277413,,
SC-100890,2023-09-18,page_view,E-1026412,,
SC-100890,2023-09-19,login,E-1404125,,
SC-100890,2023-12-16,login,E-5883344,,
SC-100890,2023-12-07,page_view,E-6926113,,
SC-100890,2023-10-01,order,E-8125582,21.53,
SC-100890,2023-09-27,login,E-6477125,,
SC-100890,2023-11-18,email_open,E-3942489,,
SC-100890,2023-12-08,login,E-6201180,,
SC-100890,2023-09-08,email_open,E-8856677,,
SC-100890,2023-10-21,page_view,E-1410335,,
SC-100890,2023-12-06,email_open,E-3178646,,
SC-100891,2023-09-16,page_view,E-1630925,,
SC-100891,2023-09-19,login,E-1377867,,
SC-100891,2024-01-07,page_view,E-9421522,,
SC-100891,2023-10-09,login,E-4870076,,
SC-100891,2023-12-08,login,E-7127493,,
SC-100891,2023-09-02,page_view,E-9947499,,
SC-100891,2023-11-21,order,E-4457399,47.66,
SC-100891,2023-11-23,page_view,E-2808081,,
SC-100891,2023-11-22,page_view,E-7250161,,
SC-100891,2023-11-05,login,E-2449730,,
SC-100891,2023-12-03,login,E-9120184,,
SC-100891,2023-11-25,page_view,E-4904981,,
SC-100891,2023-11-02,login,E-3279792,,
SC-100892,2023-09-07,support_ticket,E-6076446,,billing
SC-100892,2023-11-03,page_view,E-3944129,,
SC-100892,2023-11-30,login,E-4240342,,
SC-100892,2023-09-26,page_view,E-7387645,,
SC-100892,2023-10-30,email_open,E-8707197,,
SC-100892,2023-12-01,login,E-3263893,,
SC-100892,2023-09-28,email_open,E-5600511,,
SC-100892,2023-09-22,login,E-2657840,,
SC-100892,2023-11-29,page_view,E-8251455,,
SC-100892,2023-11-17,email_open,E-5867017,,
SC-100892,2023-08-16,order,E-6376306,26.97,
SC-100892,2023-10-01,login,E-9980612,,
SC-100892,2023-07-31,login,E-4461020,,
SC-100892,2023-09-13,page_view,E-8113145,,
SC-100892,2023-10-07,login,E-4084593,,
SC-100892,2024-01-14,page_view,E-4894975,,
SC-100893,2023-03-13,email_open,E-1778273,,
SC-100893,2023-09-13,page_view,E-6914076,,
SC-100893,2023-10-11,login,E-6803354,,
SC-100893,2023-04-04,page_view,E-8449541,,
SC-100893,2023-03-17,support_ticket,E-7426065,,other
SC-100893,2023-04-16,page_view,E-3203107,,
SC-100893,2024-01-01,login,E-2654555,,
SC-100893,2023-08-11,login,E-6241627,,
SC-100893,2023-04-24,login,E-4263462,,
SC-100893,2023-10-05,login,E-1969877,,
SC-100893,2023-05-23,page_view,E-3044094,,
SC-100893,2023-12-02,login,E-6877067,,
SC-100893,2023-05-30,order,E-9323342,62.46,
SC-100893,2022-11-08,login,E-1518607,,
SC-100893,2022-10-29,page_view,E-8353857,,
SC-100893,2023-02-20,login,E-7561831,,
SC-100893,2022-10-28,page_view,E-3938133,,
SC-100893,2024-01-03,page_view,E-5619018,,
SC-100893,2022-12-08,support_ticket,E-9076563,,shipping
SC-100893,2022-12-11,login,E-3302603,,
SC-100893,2023-08-28,order,E-8003341,37.25,
SC-100893,2023-05-24,page_view,E-8530245,,
SC-100893,2023-09-19,login,E-2535620,,
SC-100893,2023-01-03,page_view,E-5986140,,
SC-100893,2023-01-10,login,E-8276623,,
SC-100893,2023-07-06,email_open,E-6649628,,
SC-100893,2023-11-26,page_view,E-5407450,,
SC-100893,2023-01-09,order,E-2059377,22.87,
SC-100893,2023-02-14,order,E-3599394,34.61,
SC-100893,2023-07-19,login,E-2469108,,
SC-100893,2023-05-05,login,E-9508478,,
SC-100893,2023-12-08,login,E-5975809,,
SC-100893,2023-08-21,email_open,E-1364540,,
SC-100893,2023-06-23,page_view,E-8603864,,
SC-100893,2023-03-10,login,E-6489272,,
SC-100893,2023-10-11,page_view,E-9909212,,
SC-100893,2022-12-28,page_view,E-8990366,,
SC-100893,2023-10-13,login,E-2529648,,
SC-100893,2022-12-14,page_view,E-5433930,,
SC-100893,2023-09-23,login,E-2893234,,
SC-100893,2024-01-06,page_view,E-3582712,,
SC-100893,2023-11-01,page_view,E-3375183,,
SC-100893,2023-11-21,email_open,E-3823771,,
SC-100893,2023-06-09,page_view,E-8067613,,
SC-100893,2023-11-09,page_view,E-3464005,,
SC-100893,2024-01-14,email_open,E-6488729,,
SC-100893,2023-12-10,email_open,E-3345189,,
SC-100893,2023-02-08,order,E-5057189,89.38,
SC-100893,2023-05-12,login,E-3984531,,
SC-100893,2023-12-07,login,E-6411360,,
SC-100893,2023-07-23,login,E-7788951,,
SC-100893,2023-02-20,email_open,E-4136186,,
SC-100893,2023-07-25,page_view,E-3914612,,
SC-100893,2023-05-01,login,E-1271985,,
SC-100893,2023-09-26,login,E-3290165,,
SC-100893,2023-12-01,page_view,E-7100490,,
SC-100893,2024-01-15,email_open,E-3231160,,
SC-100893,2022-11-22,order,E-3431646,47.98,
SC-100893,2023-08-18,page_view,E-4360633,,
SC-100893,2023-04-09,page_view,E-1295346,,
SC-100893,2023-12-27,page_view,E-7898501,,
SC-100893,2023-10-07,page_view,E-9788579,,
SC-100893,2023-09-13,page_view,E-7369611,,
SC-100893,2023-06-12,login,E-5011435,,
SC-100893,2022-11-04,page_view,E-9110239,,
SC-100893,2023-12-03,login,E-9944622,,
SC-100893,2023-08-20,login,E-2079963,,
SC-100893,2023-02-01,login,E-9358809,,
SC-100893,2023-03-06,page_view,E-2974580,,
SC-100894,2023-09-23,email_open,E-1018136,,
SC-100894,2023-12-28,page_view,E-1906678,,
SC-100894,2023-12-20,page_view,E-3794001,,
SC-100894,2023-12-06,login,E-1597378,,
SC-100894,2023-12-02,login,E-8552594,,
SC-100894,2023-09-30,page_view,E-1970884,,
SC-100894,2023-11-11,support_ticket,E-3042027,,billing
SC-100894,2023-12-16,login,E-3442674,,
SC-100894,2024-01-15,page_view,E-7880180,,
SC-100894,2024-01-14,login,E-7342450,,
SC-100894,2023-11-05,login,E-8206453,,
SC-100894,2023-09-24,email_open,E-7804636,,
SC-100895,2023-09-30,page_view,E-7059760,,
SC-100895,2023-06-12,login,E-1652903,,
SC-100895,2023-05-31,login,E-2744378,,
SC-100895,2023-07-01,login,E-7871650,,
SC-100895,2023-08-27,page_view,E-9489423,,
SC-100895,2023-12-05,email_open,E-2536176,,
SC-100895,2023-11-07,order,E-8335357,39.45,
SC-100895,2023-12-02,login,E-2116257,,
SC-100895,2023-07-19,login,E-2592347,,
SC-100895,2023-12-19,login,E-4534965,,
SC-100895,2023-12-28,email_open,E-7232480,,
SC-100895,2023-11-22,login,E-9070781,,
SC-100895,2023-11-28,page_view,E-7153590,,
SC-100895,2024-01-11,page_view,E-8448324,,
SC-100895,2023-05-18,login,E-9220900,,
SC-100895,2023-07-14,page_view,E-5493605,,
SC-100895,2023-07-23,order,E-6765502,58.41,
SC-100895,2023-12-08,page_view,E-1592585,,
SC-100895,2023-09-26,page_view,E-2351583,,
SC-100895,2023-10-21,page_view,E-5931873,,
SC-100895,2023-07-17,email_open,E-6443731,,
SC-100895,2023-10-04,email_open,E-6378119,,
SC-100895,2023-07-22,page_view,E-4554667,,
SC-100895,2023-07-01,login,E-5495745,,
SC-100895,2023-12-23,login,E-7354803,,
SC-100895,2023-11-20,login,E-2956096,,
SC-100895,2024-01-15,login,E-6566713,,
SC-100895,2023-09-12,order,E-1630278,45.67,
SC-100895,2023-12-08,page_view,E-7769409,,
SC-100895,2023-09-09,login,E-3144977,,
SC-100895,2023-05-22,login,E-1413016,,
SC-100895,2023-05-17,login,E-2452482,,
SC-100895,2023-11-06,email_open,E-5721846,,
SC-100895,2023-08-29,email_open,E-6858872,,
SC-100895,2023-06-27,login,E-8457254,,
SC-100895,2023-12-07,page_view,E-4246801,,
